timestamp,arm_ref_0,arm_ref_1,arm_ref_2,arm_ref_3,arm_ref_4,arm_ref_5,arm_ref_6,arm_cur_0,arm_cur_1,arm_cur_2,arm_cur_3,arm_cur_4,arm_cur_5,arm_cur_6,hand_ref_0,hand_cur_0
102,0.209941,-0.469691,0.089431,1.343892,-0.755811,-0.254804,0.115686,0.164225,-0.447280,0.028420,1.314755,-0.778019,-0.238613,0.058938
103,0.209874,-0.473219,0.089736,1.344547,-0.745597,-0.257545,0.117743,0.164225,-0.447280,0.028420,1.314755,-0.757420,-0.238994,0.059319
104,0.210134,-0.484143,0.097105,1.343877,-0.735473,-0.258058,0.116556,0.164225,-0.447280,0.028420,1.314755,-0.753223,-0.238994,0.059319
105,0.210879,-0.502134,0.120717,1.355058,-0.727565,-0.262552,0.112822,0.164225,-0.453765,0.035668,1.314755,-0.752842,-0.238231,0.057412
106,0.207655,-0.537097,0.159506,1.362729,-0.706769,-0.273142,0.104122,0.164225,-0.483139,0.068475,1.314755,-0.735294,-0.254635,0.058175
107,0.196784,-0.556807,0.177363,1.363658,-0.696224,-0.282521,0.092205,0.163844,-0.516327,0.108530,1.315137,-0.715457,-0.261883,0.057794
108,0.178635,-0.568741,0.186787,1.372497,-0.687773,-0.289680,0.081327,0.163462,-0.534257,0.131800,1.315137,-0.713169,-0.263790,0.057412
109,0.162930,-0.575278,0.185609,1.405089,-0.680429,-0.291221,0.076527,0.163844,-0.543030,0.133326,1.319333,-0.697147,-0.280575,0.057794
110,0.153753,-0.582021,0.178236,1.447441,-0.673360,-0.289108,0.068621,0.162318,-0.549897,0.132944,1.345274,-0.696765,-0.279431,0.057412
111,0.149054,-0.594076,0.167486,1.494999,-0.662270,-0.286951,0.055778,0.160792,-0.554093,0.132944,1.392195,-0.680362,-0.278286,0.056649
112,0.147108,-0.601924,0.155576,1.528960,-0.656071,-0.286868,0.047454,0.160029,-0.565156,0.132944,1.446746,-0.675784,-0.279812,0.047112
113,0.150456,-0.610478,0.148599,1.547921,-0.650288,-0.287131,0.041678,0.158503,-0.574693,0.132944,1.490616,-0.675402,-0.279812,0.008965
114,0.155274,-0.613569,0.142976,1.550231,-0.641561,-0.287979,0.035472,0.158503,-0.583085,0.132944,1.525330,-0.675021,-0.279812,0.004005
115,0.161196,-0.612473,0.134436,1.544082,-0.637837,-0.288321,0.033446,0.158503,-0.583085,0.132944,1.537537,-0.675021,-0.279812,0.004005
116,0.167207,-0.606286,0.132858,1.523492,-0.635649,-0.284399,0.046212,0.158885,-0.582704,0.132944,1.537156,-0.674640,-0.279812,0.004768
117,0.174365,-0.592812,0.136219,1.491461,-0.635102,-0.278858,0.075395,0.158885,-0.582704,0.132944,1.537156,-0.647173,-0.279431,0.005531
118,0.180094,-0.572634,0.138521,1.456834,-0.635875,-0.274002,0.094971,0.158885,-0.581941,0.132944,1.534485,-0.646029,-0.279431,0.029946
119,0.180014,-0.561937,0.135660,1.448197,-0.637575,-0.269032,0.097940,0.158885,-0.580797,0.132944,1.515412,-0.645647,-0.279431,0.057412
120,0.176748,-0.560293,0.127924,1.467334,-0.640385,-0.262583,0.098495,0.160792,-0.578508,0.132944,1.490616,-0.646029,-0.279049,0.057794
121,0.168865,-0.564164,0.124099,1.486778,-0.642625,-0.257345,0.094780,0.161173,-0.578889,0.132944,1.484894,-0.646029,-0.275616,0.057794
122,0.156519,-0.570303,0.126293,1.504814,-0.645947,-0.250734,0.093374,0.160792,-0.578508,0.132944,1.485275,-0.646029,-0.275616,0.057794
123,0.145176,-0.576519,0.132581,1.517797,-0.648236,-0.248415,0.091792,0.160410,-0.578889,0.132944,1.485275,-0.646029,-0.275616,0.057794
124,0.142052,-0.581044,0.134412,1.523328,-0.648941,-0.246839,0.090438,0.160410,-0.578889,0.132944,1.485657,-0.646029,-0.275616,0.057794
125,0.138024,-0.584578,0.131864,1.524824,-0.649688,-0.243348,0.090999,0.160029,-0.579271,0.132944,1.485657,-0.646029,-0.275616,0.057794
126,0.131897,-0.588844,0.131298,1.522198,-0.650460,-0.242749,0.091724,0.159266,-0.579271,0.132944,1.485657,-0.646029,-0.275235,0.057794
127,0.131897,-0.588844,0.131298,1.522198,-0.650460,-0.242749,0.091724,0.157740,-0.579271,0.132944,1.485657,-0.646029,-0.264172,0.057794
128,0.128147,-0.592154,0.135124,1.524104,-0.651503,-0.241598,0.092079,0.157740,-0.579652,0.132944,1.485657,-0.646029,-0.240520,0.057794
129,0.126552,-0.593415,0.134716,1.521047,-0.652045,-0.240568,0.093266,0.157740,-0.579652,0.132944,1.485657,-0.646410,-0.238613,0.057794
130,0.129047,-0.592545,0.135204,1.520103,-0.652933,-0.238944,0.094895,0.157740,-0.579652,0.132944,1.485657,-0.646410,-0.238613,0.057794
131,0.134036,-0.589893,0.134396,1.520160,-0.653454,-0.238320,0.095020,0.157740,-0.579652,0.132944,1.485657,-0.646410,-0.238613,0.057794
132,0.141433,-0.588262,0.129722,1.519824,-0.653928,-0.237988,0.094030,0.158122,-0.579652,0.132944,1.485657,-0.646410,-0.238613,0.057794
133,0.151184,-0.582808,0.125879,1.522746,-0.654820,-0.238049,0.092202,0.158122,-0.579652,0.132944,1.485657,-0.646410,-0.238613,0.057794
134,0.152600,-0.579675,0.124945,1.523886,-0.655079,-0.238168,0.092189,0.158122,-0.579652,0.132944,1.485657,-0.646410,-0.238613,0.057794
135,0.151249,-0.579115,0.127120,1.526782,-0.655318,-0.238282,0.091909,0.158122,-0.579652,0.132944,1.485657,-0.646410,-0.238613,0.057794
136,0.149155,-0.579543,0.129395,1.529382,-0.654899,-0.238174,0.089320,0.158122,-0.579271,0.132944,1.485657,-0.646029,-0.238613,0.057412
137,0.149069,-0.581234,0.129436,1.526778,-0.654378,-0.237978,0.088142,0.158122,-0.579271,0.132944,1.485657,-0.646029,-0.238613,0.057794
138,0.149768,-0.581082,0.129511,1.523378,-0.654364,-0.237668,0.088141,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
139,0.149370,-0.579576,0.131271,1.521857,-0.654868,-0.237446,0.088985,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238994,0.057794
140,0.149181,-0.579209,0.133533,1.523659,-0.655274,-0.237513,0.089140,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
141,0.149213,-0.579099,0.134001,1.524336,-0.655315,-0.237670,0.089217,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
142,0.149901,-0.579425,0.134884,1.526211,-0.655071,-0.237217,0.089049,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
143,0.150533,-0.578771,0.134093,1.526033,-0.654862,-0.236560,0.089313,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
144,0.151035,-0.577484,0.134106,1.526612,-0.654862,-0.236508,0.088678,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
145,0.150588,-0.575739,0.134523,1.526444,-0.654701,-0.235653,0.087203,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
146,0.149717,-0.574514,0.135004,1.527619,-0.654711,-0.235091,0.086882,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057412
